CODE;DESCRIP;SUPNO;DEPT;TAXIND;CPRICE;AVECOST;SPRICE;SPRICE1;SPRICE2;MUP;MUP1;MUP2;REORD;QOH;QSOLDM;QSOLDY;VSOLDM;VSOLDY;GPM;GPY;QTYBYSTOCK;SCOUNTFLAG;CLOSTOCK;DATELSOLD;DATELPURCH;LASTSUP;SPECSTDATE;SPECENDATE;SPPRICE1;SPPRICE2;SPPRICE3;BFWDQTY;BFWDVAL;QTYSORD;QTYPORD;QTYPURCHM;QTYPURCHY;NEWPR;NEWPR1;NEWPR2;NEWPRDATE;SELLQTY;SUPCODE;MAXDISC;WEIGHT;ALLOWNEGSL;BIN;JCBFWDVAL;LBBFWDVAL;RFBFWDVAL;PACK;KVI
275-058M;275-058M TOYOTA SEDAN 88-;162;12;1;298.7;293.0;997.66;997.66;293.0;234.0;234.0;-1.91;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;0;1960/01/01;1960/01/01;586.0;293.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;275-058M;0.0;0.0;Y;0;0.0;0.0;0.0;;
275-116M;275-116M HONDA BALLADE 92-;162;12;1;288.4;311.0;963.26;963.26;311.0;234.0;234.0;7.84;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;0;1960/01/01;1960/01/01;622.0;311.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;275-116M;0.0;0.0;Y;0;0.0;0.0;0.0;;
275-140M;275-140M TOYOTA CAMRY 92-;162;12;1;319.3;409.0;1066.46;1066.46;409.0;234.0;234.0;28.09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;0;1960/01/01;1960/01/01;818.0;409.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;275-140M;0.0;0.0;Y;0;0.0;0.0;0.0;;
275-152M;275-152M TOYOTA CRESSIDA 86-;162;12;1;408.0;238.0;816.0;816.0;238.0;100.0;100.0;-41.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;0;1960/01/01;1960/01/01;476.0;238.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;275-152M;0.0;0.0;Y;0;0.0;0.0;0.0;;
275-254M;275-254M VW POLO CLASSIC 1.4 9;162;12;1;185.4;287.0;619.24;619.24;287.0;234.0;234.0;54.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;0;1960/01/01;1960/01/01;574.0;287.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;275-254M;0.0;0.0;Y;0;0.0;0.0;0.0;;
275-294M;275-294M MAZDA/FORD LDV 86-;162;12;1;288.4;255.0;963.26;963.26;255.0;234.0;234.0;-11.58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;0;1960/01/01;1960/01/01;510.0;255.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;275-294M;0.0;0.0;Y;0;0.0;0.0;0.0;;
275-914M;275-914M MERCEDES W124 86-92;162;12;1;326.35;287.0;1090.01;1090.01;287.0;234.0;234.0;-12.06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;0;1960/01/01;1960/01/01;574.0;287.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;275-914M;0.0;0.0;Y;0;0.0;0.0;0.0;;
276-036M;276-036M ISUZU KB/TF 92-;162;12;1;203.3;180.0;679.02;679.02;180.0;234.0;234.0;-11.46;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;0;1960/01/01;1960/01/01;360.0;180.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;276-036M;0.0;0.0;Y;0;0.0;0.0;0.0;;
276-056M;276-056M TOYOTA 1600 88-;162;12;1;200.85;179.0;670.84;670.84;179.0;234.0;234.0;-10.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;0;1960/01/01;1960/01/01;358.0;179.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;276-056M;0.0;0.0;Y;0;0.0;0.0;0.0;;
276-066M;276-066M TOYOTA COROLLA 96-;162;12;1;298.7;252.0;997.66;997.66;252.0;234.0;234.0;-15.63;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;0;1960/01/01;1960/01/01;504.0;252.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;276-066M;0.0;0.0;Y;0;0.0;0.0;0.0;;
276-630M;276-630M OPEL ASTRA 93-;162;12;1;224.7;254.0;750.5;750.5;254.0;234.0;234.0;13.04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;0;1960/01/01;1960/01/01;508.0;254.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;276-630M;0.0;0.0;Y;0;0.0;0.0;0.0;;
277-094M;277-094M TOYOTA CONDOR;162;12;1;176.55;212.0;589.68;589.68;212.0;234.0;234.0;20.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;0;1960/01/01;1960/01/01;424.0;212.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;277-094M;0.0;0.0;Y;0;0.0;0.0;0.0;;
277-296M;277-296M FORD/MAZDA LDV 86-;162;12;1;176.55;155.0;589.68;589.68;155.0;234.0;234.0;-12.21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;0;1960/01/01;1960/01/01;310.0;155.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;277-296M;0.0;0.0;Y;0;0.0;0.0;0.0;;
277-826M;277-826M MAZDA/FORD LDV 94-;162;12;1;256.8;251.0;857.71;857.71;251.0;234.0;234.0;-2.26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;0;1960/01/01;1960/01/01;502.0;251.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;277-826M;0.0;0.0;Y;0;0.0;0.0;0.0;;
277-870M;277-870M NISSAN SENTRA 16V 92-;162;12;1;215.07;290.0;718.33;718.33;290.0;234.0;234.0;34.84;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;0;1960/01/01;1960/01/01;580.0;290.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;277-870M;0.0;0.0;Y;0;0.0;0.0;0.0;;
278-188M;278-188M VW GOLF/JETTA 81-;162;12;1;160.5;139.0;536.07;536.07;139.0;234.0;234.0;-13.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;0;1960/01/01;1960/01/01;278.0;139.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;278-188M;0.0;0.0;Y;0;0.0;0.0;0.0;;
278-254M;278-254M VW PLAYA 1.4,1.6,1.8;162;12;1;331.7;388.0;1107.88;1107.88;388.0;234.0;234.0;16.97;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;0;1960/01/01;1960/01/01;776.0;388.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;278-254M;0.0;0.0;Y;0;0.0;0.0;0.0;;
278-824M;278-824M FORD/MAZDA 94-;162;12;1;257.5;254.0;860.05;860.05;254.0;234.0;234.0;-1.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;0;1960/01/01;1960/01/01;508.0;254.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;278-824M;0.0;0.0;Y;0;0.0;0.0;0.0;;
278-934M;278-934M NISSAN 1 TON LWB 88-;162;12;1;203.3;186.0;679.02;679.02;186.0;234.0;234.0;-8.51;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;0;1960/01/01;1960/01/01;372.0;186.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;278-934M;0.0;0.0;Y;0;0.0;0.0;0.0;;
280-226M;280-226M VW KOMBI 91-;162;12;1;535.0;608.0;1786.9;1786.9;608.0;234.0;234.0;13.64;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;0;1960/01/01;1960/01/01;1216.0;608.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;280-226M;0.0;0.0;Y;0;0.0;0.0;0.0;;
280-914M;280-914M MERCEDES W124 86-92;162;12;1;588.5;486.0;1965.59;1965.59;486.0;234.0;234.0;-17.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;0;1960/01/01;1960/01/01;972.0;486.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;280-914M;0.0;0.0;Y;0;0.0;0.0;0.0;;
280-938M;280-938M NISSAN 1 TONNER 88-;162;12;1;216.3;260.0;722.44;722.44;260.0;234.0;234.0;20.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;0;1960/01/01;1960/01/01;520.0;260.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;280-938M;0.0;0.0;Y;0;0.0;0.0;0.0;;
281-208M;281-208M VW GOLF 1.6;162;12;1;252.35;327.0;842.85;842.85;327.0;234.0;234.0;29.58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;0;1960/01/01;1960/01/01;654.0;327.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;281-208M;0.0;0.0;Y;0;0.0;0.0;0.0;;
281-252M;281-252M VW POLO CLASSIC 92-;162;12;1;278.1;342.0;928.85;928.85;342.0;234.0;234.0;22.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;0;1960/01/01;1960/01/01;684.0;342.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;281-252M;0.0;0.0;Y;0;0.0;0.0;0.0;;
281-878M;281-878M NISSAN 1400 89-;162;12;1;257.5;243.0;860.05;860.05;243.0;234.0;234.0;-5.63;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;0;1960/01/01;1960/01/01;486.0;243.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;281-878M;0.0;0.0;Y;0;0.0;0.0;0.0;;
281-986M;281-986M NISSAN HARDBODY 2.0 2;162;12;1;331.66;421.0;1107.74;1107.74;421.0;234.0;234.0;26.94;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;0;1960/01/01;1960/01/01;842.0;421.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;281-986M;0.0;0.0;Y;0;0.0;0.0;0.0;;
281-988M;281-988M NISSAN HARDBODY 2.4I;162;12;1;309.0;326.0;1032.06;1032.06;326.0;234.0;234.0;5.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;0;1960/01/01;1960/01/01;652.0;326.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;281-988M;0.0;0.0;Y;0;0.0;0.0;0.0;;
282-206M;282-206M FORD/MAZDA 85-89;162;12;1;262.65;222.0;877.25;877.25;222.0;234.0;234.0;-15.48;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;0;1960/01/01;1960/01/01;444.0;222.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;282-206M;0.0;0.0;Y;0;0.0;0.0;0.0;;
283-188M;283-188M VW GOLF 78-;162;12;1;231.75;228.0;774.05;774.05;228.0;234.0;234.0;-1.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;0;1960/01/01;1960/01/01;456.0;228.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;283-188M;0.0;0.0;Y;0;0.0;0.0;0.0;;
283-206M;283-206M MAZDA/FORD 85-89;162;12;1;247.2;299.0;825.65;825.65;299.0;234.0;234.0;20.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;0;1960/01/01;1960/01/01;598.0;299.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;283-206M;0.0;0.0;Y;0;0.0;0.0;0.0;;
285-114M;285-114M HONDA BALLADE 92-;162;12;1;288.9;249.0;964.93;964.93;249.0;234.0;234.0;-13.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;0;1960/01/01;1960/01/01;498.0;249.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;285-114M;0.0;0.0;Y;0;0.0;0.0;0.0;;
285-154M;285-154M TOYOTA HI-LUX LWB 84-;162;12;1;257.5;259.0;860.05;860.05;259.0;234.0;234.0;0.58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;0;1960/01/01;1960/01/01;518.0;259.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;285-154M;0.0;0.0;Y;0;0.0;0.0;0.0;;
285-158M;285-158M TOYOTA HI-LUX SWB 84-;162;12;1;262.15;222.0;875.58;875.58;222.0;234.0;234.0;-15.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;0;1960/01/01;1960/01/01;444.0;222.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;285-158M;0.0;0.0;Y;0;0.0;0.0;0.0;;
285-166M;285-166M TOYOTA HI-LUX 1.8/2.0;162;12;1;303.85;426.0;1014.86;1014.86;426.0;234.0;234.0;40.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;0;1960/01/01;1960/01/01;852.0;426.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;285-166M;0.0;0.0;Y;0;0.0;0.0;0.0;;
285-878M;285-878M NISSAN LDV 89-;162;12;1;231.75;245.0;774.05;774.05;245.0;234.0;234.0;5.72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;0;1960/01/01;1960/01/01;490.0;245.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;285-878M;0.0;0.0;Y;0;0.0;0.0;0.0;;
286-066M;286-066M ISUZU 240I 2004-;162;12;1;401.7;342.0;1341.68;1341.68;342.0;234.0;234.0;-14.86;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;0;1960/01/01;1960/01/01;684.0;342.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;286-066M;0.0;0.0;Y;0;0.0;0.0;0.0;;
286-162M;286-162M TOYOTA HI-LUX SWB 91-;162;12;1;329.6;329.0;1100.86;1100.86;329.0;234.0;234.0;-0.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;0;1960/01/01;1960/01/01;658.0;329.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;286-162M;0.0;0.0;Y;0;0.0;0.0;0.0;;
286-184M;286-184M VW JETTA 11 85-93;162;12;1;246.1;198.0;821.97;821.97;198.0;234.0;234.0;-19.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;0;1960/01/01;1960/01/01;396.0;198.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;286-184M;0.0;0.0;Y;0;0.0;0.0;0.0;;
287-154M;287-154M TOYOTA HI-LUX LDV 84-;162;12;1;288.9;363.0;964.93;964.93;363.0;234.0;234.0;25.65;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;0;1960/01/01;1960/01/01;726.0;363.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;287-154M;0.0;0.0;Y;0;0.0;0.0;0.0;;
287-166M;287-166M TOYOTA HI-LUX 3.0 TD;162;12;1;432.6;477.0;1444.88;1444.88;477.0;234.0;234.0;10.26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;0;1960/01/01;1960/01/01;954.0;477.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;287-166M;0.0;0.0;Y;0;0.0;0.0;0.0;;
288-158M;288-158M TOYOTA HI-LUX LWB 91-;162;12;1;350.2;347.0;1169.67;1169.67;347.0;234.0;234.0;-0.91;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;0;1960/01/01;1960/01/01;694.0;347.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;288-158M;0.0;0.0;Y;0;0.0;0.0;0.0;;
289-632M;289-632M OPEL ASTRA 93-;162;12;1;315.65;324.0;1054.27;1054.27;324.0;234.0;234.0;2.65;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;0;1960/01/01;1960/01/01;648.0;324.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;289-632M;0.0;0.0;Y;0;0.0;0.0;0.0;;
292-586M;292-586M OPEL T-CAR 85-;162;12;1;321.0;235.0;1072.14;1072.14;235.0;234.0;234.0;-26.79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;0;1960/01/01;1960/01/01;470.0;235.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;292-586M;0.0;0.0;Y;0;0.0;0.0;0.0;;
145-703;145-703 MAXIMA QX 96-;162;12;1;1342.32;1342.32;4469.9256;4469.9256;904.0525;233.0;233.0;-32.65;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;0;1960/01/01;1960/01/01;4469.9256;4469.9256;904.0525;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;145-703;0.0;0.0;Y;0;0.0;0.0;0.0;;
148-861;148-861 FIAT X19 77-80;162;12;1;967.98;754.0;3223.37;3223.37;754.0;233.0;233.0;-22.11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;0;1960/01/01;1960/01/01;1508.0;754.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;148-861;0.0;0.0;Y;0;0.0;0.0;0.0;;
154-965;154-965 FORD MONDEO;162;12;1;982.26;711.0;3270.93;3270.93;711.0;233.0;233.0;-27.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;0;1960/01/01;1960/01/01;1422.0;711.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;154-965;0.0;0.0;Y;0;0.0;0.0;0.0;;
175-005;175-005 MERCEDES E200/220 97-;162;12;1;2495.94;1681.0;8311.48;8311.48;1681.0;233.0;233.0;-32.65;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;0;1960/01/01;1960/01/01;3362.0;1681.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;175-005;0.0;0.0;Y;0;0.0;0.0;0.0;;
175-133;175-133 MERCEDES 450 SL/SLC;162;12;1;2468.0;1696.0;4936.0;4936.0;1696.0;100.0;100.0;-31.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;0;1960/01/01;1960/01/01;3392.0;1696.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;175-133;0.0;0.0;Y;0;0.0;0.0;0.0;;
175-339;175-339 MERCEDES E320 93-96;162;12;1;4079.91;3014.0;13626.9;13626.9;3014.0;234.0;234.0;-26.13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;0;1960/01/01;1960/01/01;6028.0;3014.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;175-339;0.0;0.0;Y;0;0.0;0.0;0.0;;
177-257;177-257 MITSUBISHI PAJERO 93-9;162;12;1;930.24;724.0;3097.7;3097.7;724.0;233.0;233.0;-22.17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;0;1960/01/01;1960/01/01;1448.0;724.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;177-257;0.0;0.0;Y;0;0.0;0.0;0.0;;
190-215;190-215 PEUGEOT 605 16V 96-;162;12;1;893.52;696.0;2975.42;2975.42;696.0;233.0;233.0;-22.11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;0;1960/01/01;1960/01/01;1392.0;696.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;190-215;0.0;0.0;Y;0;0.0;0.0;0.0;;
190-217;190-217 PEUGEOT 605 16V 96-;162;12;1;514.08;400.0;1711.89;1711.89;400.0;233.0;233.0;-22.19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;0;1960/01/01;1960/01/01;800.0;400.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;190-217;0.0;0.0;Y;0;0.0;0.0;0.0;;
190-787;190-787 PEUGEOT 405 96-;162;12;1;581.4;392.0;1936.06;1936.06;392.0;233.0;233.0;-32.58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;0;1960/01/01;1960/01/01;784.0;392.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;190-787;0.0;0.0;Y;0;0.0;0.0;0.0;;
190-879;190-879 PEUGEOT 605 8V 96-;162;12;1;850.68;616.0;2832.76;2832.76;616.0;233.0;233.0;-27.59;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;0;1960/01/01;1960/01/01;1232.0;616.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;190-879;0.0;0.0;Y;0;0.0;0.0;0.0;;
190-881;190-881 PEUGEOT 605 8V 96-;162;12;1;742.56;538.0;2472.72;2472.72;538.0;233.0;233.0;-27.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;0;1960/01/01;1960/01/01;1076.0;538.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;190-881;0.0;0.0;Y;0;0.0;0.0;0.0;;
200-729;200-729 RENAULT LAGUNA 2.0;162;12;1;929.22;673.0;3094.3;3094.3;673.0;233.0;233.0;-27.57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;0;1960/01/01;1960/01/01;1346.0;673.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;200-729;0.0;0.0;Y;0;0.0;0.0;0.0;;
200-731;200-731 RENAULT LAGUNA 3.OI;162;12;1;1929.84;1300.0;6426.37;6426.37;1300.0;233.0;233.0;-32.64;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;0;1960/01/01;1960/01/01;2600.0;1300.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;200-731;0.0;0.0;Y;0;0.0;0.0;0.0;;
